evaluation,target,feature_set,include_benchmark_onehot,model,scaler,reduction,rows,features,test_rows,mae,rmse,r2,relative_mae,folds,mae_std,rmse_std,r2_std,relative_mae_std,groups,error
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.2,standard,none,18.0,50.0,,19467.194694641534,26424.54504572013,-6.791130806400193,0.5932110690540279,5.0,19120.260298145353,24219.01045794268,8.586256058261345,0.778768548803548,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.2,standard,none,18.0,50.0,,11070.056714884448,11070.056714884448,0.0,0.3607983143555902,,15979.21788266871,15979.21788266871,,0.6795462249001399,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.5,standard,none,18.0,50.0,5.0,10416.865405769964,15817.855749335085,-0.038919894564727775,0.20058199927673942,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.5,standard,none,18.0,50.0,,19493.338792423194,26495.16369822535,-6.836751224538122,0.5942833642697642,5.0,19206.585915935608,24323.175676740313,8.65107174511578,0.7816244375651529,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.5,standard,none,18.0,50.0,,11073.48542256132,11073.48542256132,0.0,0.3610574440983262,,16100.488567510383,16100.488567510383,,0.6841065833623207,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.8,standard,none,18.0,50.0,5.0,10383.985195729914,15810.607242676022,-0.03796794602674325,0.19994887424252142,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.8,standard,none,18.0,50.0,,19521.52192925,26570.743402415752,-6.883980663958214,0.5954120656310395,5.0,19297.129934802655,24431.23712856941,8.71889574643061,0.7846075031521572,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.8,standard,none,18.0,50.0,,11079.077770427499,11079.077770427499,0.0,0.361388255611749,,16231.163341346717,16231.163341346717,,0.6890164601939675,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.2,standard,none,18.0,50.0,5.0,11155.271868594633,16282.164448094494,-0.10080682854162992,0.21480038828560555,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.2,standard,none,18.0,50.0,,18637.6746839532,24779.415582650472,-5.777826140468361,0.5624175951257582,5.0,17218.590864712325,21837.59430220101,7.146460626036497,0.7120107958057253,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.2,standard,none,18.0,50.0,,10987.450110658372,10987.450110658372,0.0,0.3563905427361065,,13614.947783580083,13614.947783580083,,0.5945649965666482,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.5,standard,none,18.0,50.0,5.0,10920.710368864065,16112.872490037558,-0.07803480369355076,0.21028378825895577,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.5,standard,none,18.0,50.0,,19014.670053410427,25453.704909059743,-6.18054048818867,0.5759648026532299,5.0,17972.626528113437,22792.969754435577,7.71383108137614,0.7391747923102719,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.5,standard,none,18.0,50.0,,11026.07140330332,11026.07140330332,0.0,0.358039521252854,,14500.404312306844,14500.404312306844,,0.6254046627710492,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.8,standard,none,18.0,50.0,5.0,10618.992234038149,15931.252293721576,-0.053869102762911014,0.2044740533392832,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.8,standard,none,18.0,50.0,,19359.461040618604,26154.068508556888,-6.614740916432702,0.5888592448972148,5.0,18790.277504228765,23815.222104215463,8.337175215718307,0.7676921355597088,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.8,standard,none,18.0,50.0,,11061.734499833176,11061.734499833176,0.0,0.36000914642388904,,15532.114791726739,15532.114791726739,,0.6628571303428828,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,pls_2,standard,none,18.0,50.0,5.0,11373.215057995647,15196.94124193458,0.041042831456192586,0.21899699436199685,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,pls_2,standard,none,18.0,50.0,,24586.233635582495,31910.843305117305,-11.499383395983708,0.763398816770021,5.0,25401.37476581732,32111.168398963127,15.015039863796686,1.043357052345999,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,pls_2,standard,none,18.0,50.0,,11254.336112541987,11254.336112541987,0.0,0.35827581808865394,,16533.302280465152,16533.302280465152,,0.687409234895846,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,pls_3,standard,none,18.0,50.0,5.0,11506.27850155836,17199.959651020163,-0.22840534545528213,0.2215591981057135,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,pls_3,standard,none,18.0,50.0,,20080.01415953423,27389.47337351226,-7.224884010005455,0.6049223858723127,5.0,18793.918858989065,24313.983007704675,8.64527595487758,0.7644930084933163,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,pls_3,standard,none,18.0,50.0,,11568.50349390913,11568.50349390913,0.0,0.37884913217074706,,18738.935760928292,18738.935760928292,,0.7841642844570365,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,pls_5,standard,none,18.0,50.0,5.0,10324.298085432556,15752.768601619648,-0.030387611555958927,0.1987995688182751,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,pls_5,standard,none,18.0,50.0,,19523.894795233093,26593.50049636148,-6.905237710956547,0.5959164436846042,5.0,19373.142075249747,24518.30005874955,8.775000542374087,0.7872736587012861,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,pls_5,standard,none,18.0,50.0,,11063.056785379002,11063.056785379002,0.0,0.36066735033325165,,16249.099902928849,16249.099902928849,,0.6891958984697323,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,gpr_matern,standard,none,18.0,50.0,5.0,13993.155379735806,20242.87330978477,-0.7014968741141889,0.26944526716288186,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,gpr_matern,standard,none,18.0,50.0,,10602.239092486969,13396.127243891027,-0.5701287509099879,0.288241343477908,5.0,6924.6136510244905,9164.787648100553,0.8087902952279886,0.2626712942434606,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,gpr_matern,standard,none,18.0,50.0,,11565.72101842269,11565.72101842269,0.0,0.4045527060210263,,10701.24958238138,10701.24958238138,,0.6845370441825874,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,gpr_rbf,standard,none,18.0,50.0,5.0,14022.037416404095,20255.941051871556,-0.7036943782688541,0.2700014053515255,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,gpr_rbf,standard,none,18.0,50.0,,10596.908301098403,13393.854831418867,-0.5693410469849292,0.2881430118449151,5.0,6917.761409708535,9166.057048976063,0.8098995278018785,0.2626471912811375,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,gpr_rbf,standard,none,18.0,50.0,,11567.680719872747,11567.680719872747,0.0,0.4045703582735744,,10702.452330141468,10702.452330141468,,0.6845848244284126,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,ridge_a0.1,standard,select_k_5,18.0,50.0,5.0,12852.28433110182,16752.004066433256,-0.165253405698224,0.2474772194884634,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,ridge_a0.1,standard,select_k_5,18.0,50.0,,15717.490204573234,21558.77797378965,-6.075016913990497,0.40255545532007914,5.0,8652.58897062474,16665.29627644737,8.746510557479741,0.24336820840837423,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,ridge_a0.1,standard,select_k_5,18.0,50.0,,11736.229493431558,11736.229493431558,0.0,0.38051396045940145,,17694.55332867262,17694.55332867262,,0.7392479218969916,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,ridge_a1,standard,select_k_5,18.0,50.0,5.0,10889.829845863007,13692.299682153563,0.22153402858967264,0.20968916820762704,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,ridge_a1,standard,select_k_5,18.0,50.0,,11773.59879482772,16213.258481496548,-4.027755417791939,0.2789244501915182,5.0,7621.758458569516,13959.198363829386,6.0058263507087215,0.16536343477695614,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,ridge_a1,standard,select_k_5,18.0,50.0,,11505.160020567422,11505.160020567422,0.0,0.37584810833601656,,18000.965983606315,18000.965983606315,,0.7527235772423476,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,ridge_a10,standard,select_k_5,18.0,50.0,5.0,11066.83909056721,14099.879767677243,0.17449889273128516,0.2130975705254268,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,ridge_a10,standard,select_k_5,18.0,50.0,,10694.99757419674,14834.739706249573,-3.0782943637875064,0.2503248857560578,5.0,7004.86945694306,12409.470294535537,4.719572526375652,0.14955787411026203,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,ridge_a10,standard,select_k_5,18.0,50.0,,11035.627915801415,11035.627915801415,0.0,0.36412280648743833,,17261.780771658418,17261.780771658418,,0.7355934893557079,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.001_l10.2,standard,select_k_5,18.0,50.0,5.0,14405.369766865275,19120.669039989752,-0.518074237410153,0.2773826631721714,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.001_l10.2,standard,select_k_5,18.0,50.0,,21314.050527824766,29133.298445544275,-9.83528931116761,0.5884423449654455,5.0,13567.327183441694,22266.499071484002,12.42198090517137,0.5106827523650634,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.001_l10.2,standard,select_k_5,18.0,50.0,,8705.320435286427,8705.320435286427,0.0,0.2501881548232779,,5974.718931477135,5974.718931477135,,0.2406605187818031,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.001_l10.5,standard,select_k_5,18.0,50.0,5.0,14596.981334282178,19398.157399263975,-0.5624560113887089,0.2810722405814891,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.001_l10.5,standard,select_k_5,18.0,50.0,,23133.879563624032,31977.952888360393,-12.283265652645392,0.642671730525068,5.0,15639.02092259187,25944.216023619032,16.454104651761423,0.579842932917751,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.001_l10.5,standard,select_k_5,18.0,50.0,,8299.074587154835,8299.074587154835,0.0,0.2319384387647566,,5191.257097116313,5191.257097116313,,0.1949398351227201,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.001_l10.8,standard,select_k_5,18.0,50.0,5.0,14870.575745812574,19790.53492877924,-0.6263046647264539,0.28634043901912204,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.001_l10.8,standard,select_k_5,18.0,50.0,,28562.985438493663,41597.13846308996,-25.412304329149627,0.7865003849835557,5.0,22605.643095715433,41627.84156827917,43.05952442569268,0.7297260367073358,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.001_l10.8,standard,select_k_5,18.0,50.0,,16145.977259441612,16145.977259441612,0.0,0.5474712413365048,,33704.199955412296,33704.199955412296,,1.3900142290660116,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.01_l10.2,standard,select_k_5,18.0,50.0,5.0,12814.658132792158,16691.828685910037,-0.15689695741808718,0.24675270805549865,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.01_l10.2,standard,select_k_5,18.0,50.0,,15389.885478981896,21142.048368739073,-5.952272962838658,0.3912400593374189,5.0,8566.718091797631,16602.2717871404,8.681526399234036,0.23117210210645278,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.01_l10.2,standard,select_k_5,18.0,50.0,,11825.621542157583,11825.621542157583,0.0,0.3849384538800386,,18194.667315167746,18194.667315167746,,0.7597677076315053,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.01_l10.5,standard,select_k_5,18.0,50.0,5.0,13238.25724564014,17372.852918195153,-0.25322522299664785,0.2549093227027262,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.01_l10.5,standard,select_k_5,18.0,50.0,,16361.825316536337,22410.98396052059,-6.379463509564056,0.4237042671797474,5.0,8943.69928299214,16983.845472904137,9.000930053217854,0.2675823117442209,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.01_l10.5,standard,select_k_5,18.0,50.0,,11668.852804845688,11668.852804845688,0.0,0.3772955563102664,,17343.827176395796,17343.827176395796,,0.7248399363464494,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.01_l10.8,standard,select_k_5,18.0,50.0,5.0,13922.309298860306,18408.12832972097,-0.40703891161361305,0.2680810901298314,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.01_l10.8,standard,select_k_5,18.0,50.0,,18551.117576961777,25265.85930433952,-7.503349201168428,0.4983060589253972,5.0,10558.101334582068,18445.20313361179,9.705396714980612,0.3748974285947198,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.01_l10.8,standard,select_k_5,18.0,50.0,,10831.962177207515,10831.962177207515,0.0,0.3401295742913172,,13587.0108205695,13587.0108205695,,0.5699443929194731,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.2,standard,select_k_5,18.0,50.0,5.0,10872.723511844973,13666.710958259395,0.22444096718438733,0.20935977711501175,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.2,standard,select_k_5,18.0,50.0,,11563.157688880243,15958.750722747023,-3.934386815788463,0.2721097262780761,5.0,7664.110135187451,13861.279744257192,5.873907698528844,0.1662771504092808,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.2,standard,select_k_5,18.0,50.0,,11397.048032293844,11397.048032293844,0.0,0.37214145193301423,,17774.719451539968,17774.719451539968,,0.7438960360302207,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.5,standard,select_k_5,18.0,50.0,5.0,11126.153692783953,14049.774505638043,0.18035546146319714,0.21423970311862983,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.5,standard,select_k_5,18.0,50.0,,12243.272502089665,16858.718705339455,-4.316369837853754,0.2928315522972529,5.0,7769.157165674784,14499.079541446781,6.4689222832428195,0.16980856545332612,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.5,standard,select_k_5,18.0,50.0,,11566.544678701875,11566.544678701875,0.0,0.3779718583685272,,18130.43584000131,18130.43584000131,,0.7578324054350245,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.8,standard,select_k_5,18.0,50.0,5.0,11893.172746827053,15235.141056241853,0.03621580406873803,0.22900904200805233,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.8,standard,select_k_5,18.0,50.0,,13722.24809571962,18899.26883376053,-5.155316477697878,0.33791139190071956,5.0,8151.378738367766,15778.106502049384,7.747308659749175,0.18999355359562964,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a0.1_l10.8,standard,select_k_5,18.0,50.0,,11826.694529388915,11826.694529388915,0.0,0.386861039644937,,18639.08816643526,18639.08816643526,,0.7781186665098591,17.0,
random_split,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.2,standard,select_k_5,18.0,50.0,5.0,11090.345613066527,14142.173449861537,0.16953915620919102,0.21355020047650067,,,,,,,
kfold,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.2,standard,select_k_5,18.0,50.0,,10768.30388670558,14890.012971894012,-3.012475288437824,0.2536116779199875,5.0,6840.800466870344,12232.33810042104,4.632797600584098,0.14533355021262004,,
groupkfold_by_benchmark,openroad_synth_chip_area,hls_plus_yosys,True,elasticnet_a1.0_l10.2,standard,select_k_5,18.0,50.0,,11124.635444560206,11124.635444560206,0.0,0.36927882584314586,,16959.92750611823,16959.92750611823,,0.7294339244663667,17.0,
